team_name,group,squad_number,position,player_name,date_of_birth,age,caps,international_goals,club,club_country,is_wc2026,data_source
France,Group I,5.0,DEF,Jules Koundé,1998-11-12,27.0,48.0,0.0,Barcelona,Royal Spanish Football Federation,True,wikipedia_2026
France,Group I,6.0,MID,Manu Koné,2001-05-17,25.0,14.0,0.0,Roma,Italian Football Federation,True,wikipedia_2026
France,Group I,7.0,FWD,Ousmane Dembélé,1997-05-15,29.0,59.0,7.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
France,Group I,8.0,MID,Aurélien Tchouaméni,2000-01-27,26.0,46.0,3.0,Real Madrid,Royal Spanish Football Federation,True,wikipedia_2026
France,Group I,9.0,FWD,Marcus Thuram,1997-08-06,28.0,34.0,3.0,Inter Milan,Italian Football Federation,True,wikipedia_2026
France,Group I,10.0,FWD,Kylian Mbappé ( captain ),1998-12-20,27.0,98.0,56.0,Real Madrid,Royal Spanish Football Federation,True,wikipedia_2026
France,Group I,11.0,FWD,Michael Olise,2001-12-12,24.0,17.0,7.0,Bayern Munich,German Football Association,True,wikipedia_2026
France,Group I,12.0,FWD,Bradley Barcola,2002-09-02,23.0,20.0,3.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
France,Group I,13.0,MID,N'Golo Kanté,1991-03-29,35.0,69.0,2.0,Fenerbahçe,Turkish Football Federation,True,wikipedia_2026
France,Group I,14.0,MID,Adrien Rabiot,1995-04-03,31.0,59.0,7.0,Milan,Italian Football Federation,True,wikipedia_2026
France,Group I,15.0,DEF,Ibrahima Konaté,1999-05-25,27.0,28.0,0.0,Liverpool,The Football Association,True,wikipedia_2026
France,Group I,16.0,GK,Mike Maignan,1995-07-03,30.0,40.0,0.0,Milan,Italian Football Federation,True,wikipedia_2026
France,Group I,17.0,DEF,William Saliba,2001-03-24,25.0,32.0,0.0,Arsenal,The Football Association,True,wikipedia_2026
France,Group I,18.0,MID,Warren Zaïre-Emery,2006-03-08,20.0,11.0,1.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
France,Group I,19.0,DEF,Théo Hernandez,1997-10-06,28.0,44.0,2.0,Al-Hilal,Saudi Arabian Football Federation,True,wikipedia_2026
France,Group I,20.0,FWD,Désiré Doué,2005-06-03,21.0,7.0,2.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
France,Group I,21.0,DEF,Lucas Hernandez,1996-02-14,30.0,42.0,0.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
France,Group I,22.0,FWD,Jean-Philippe Mateta,1997-06-28,28.0,4.0,2.0,Crystal Palace,The Football Association,True,wikipedia_2026
France,Group I,23.0,GK,Robin Risser,2004-12-02,21.0,0.0,0.0,Lens,French Football Federation,True,wikipedia_2026
France,Group I,24.0,MID,Rayan Cherki,2003-08-17,22.0,7.0,2.0,Manchester City,The Football Association,True,wikipedia_2026
France,Group I,25.0,MID,Maghnes Akliouche,2002-02-25,24.0,9.0,1.0,Monaco,French Football Federation,True,wikipedia_2026
France,Group I,26.0,DEF,Maxence Lacroix,2000-04-06,26.0,4.0,0.0,Crystal Palace,The Football Association,True,wikipedia_2026
Iraq,Group I,1.0,GK,Fahad Talib,1994-10-21,31.0,21.0,0.0,Al-Talaba,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,2.0,DEF,Rebin Sulaka,1992-04-12,34.0,55.0,1.0,Port,Football Association of Thailand,True,wikipedia_2026
Iraq,Group I,3.0,DEF,Hussein Ali,2002-03-01,24.0,26.0,1.0,Pogoń Szczecin,Polish Football Association,True,wikipedia_2026
Iraq,Group I,4.0,DEF,Zaid Tahseen,2001-01-29,25.0,27.0,1.0,Pakhtakor,Uzbekistan Football Association,True,wikipedia_2026
Iraq,Group I,5.0,DEF,Akam Hashim,1998-08-16,27.0,13.0,1.0,Al-Zawraa,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,6.0,DEF,Manaf Younis,1996-11-16,29.0,33.0,1.0,Al-Shorta,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,7.0,MID,Youssef Amyn,2003-08-21,22.0,26.0,2.0,AEK Larnaca,Cyprus Football Association,True,wikipedia_2026
Iraq,Group I,8.0,MID,Ibrahim Bayesh,2000-05-01,26.0,75.0,8.0,Al Dhafra,United Arab Emirates Football Association,True,wikipedia_2026
Iraq,Group I,9.0,FWD,Ali Al-Hamadi,2002-03-01,24.0,19.0,5.0,Luton Town,The Football Association,True,wikipedia_2026
Iraq,Group I,10.0,FWD,Mohanad Ali,2000-06-20,25.0,71.0,27.0,Dibba,United Arab Emirates Football Association,True,wikipedia_2026
Iraq,Group I,11.0,FWD,Ahmed Qasem,2003-07-12,22.0,2.0,0.0,Nashville SC,United States Soccer Federation,True,wikipedia_2026
Iraq,Group I,12.0,GK,Jalal Hassan ( captain ),1991-05-18,35.0,101.0,0.0,Al-Zawraa,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,13.0,FWD,Ali Yousif,1996-01-19,30.0,6.0,1.0,Al-Talaba,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,14.0,MID,Zidane Iqbal,2003-04-27,23.0,24.0,2.0,Utrecht,Royal Dutch Football Association,True,wikipedia_2026
Iraq,Group I,15.0,DEF,Ahmed Maknzi,2001-09-24,24.0,6.0,0.0,Al-Karma,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,16.0,MID,Amir Al-Ammari,1997-07-27,28.0,50.0,3.0,Cracovia,Polish Football Association,True,wikipedia_2026
Iraq,Group I,17.0,FWD,Ali Jasim,2004-01-20,22.0,36.0,2.0,Al-Najma,Saudi Arabian Football Federation,True,wikipedia_2026
Iraq,Group I,18.0,FWD,Aymen Hussein,1996-03-22,30.0,94.0,33.0,Al-Karma,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,19.0,MID,Kevin Yakob,2000-10-10,25.0,8.0,0.0,AGF,Danish Football Association,True,wikipedia_2026
Iraq,Group I,20.0,MID,Aimar Sher,2002-12-20,23.0,6.0,0.0,Sarpsborg 08,Norwegian Football Federation,True,wikipedia_2026
Iraq,Group I,21.0,FWD,Marko Farji,2004-03-16,22.0,11.0,0.0,Venezia,Italian Football Federation,True,wikipedia_2026
Iraq,Group I,22.0,GK,Ahmed Basil,1996-08-19,29.0,15.0,0.0,Al-Shorta,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,23.0,DEF,Merchas Doski,1999-12-07,26.0,31.0,1.0,Viktoria Plzeň,Football Association of the Czech Republic,True,wikipedia_2026
Iraq,Group I,24.0,MID,Zaid Ismail,2002-01-03,24.0,6.0,0.0,Al-Talaba,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,25.0,DEF,Mustafa Saadoon,2001-05-25,25.0,16.0,0.0,Al-Shorta,Iraq Football Association,True,wikipedia_2026
Iraq,Group I,26.0,DEF,Frans Putros,1993-07-14,32.0,27.0,0.0,Persib,Football Association of Indonesia,True,wikipedia_2026
Norway,Group I,1.0,GK,Ørjan Nyland,1990-09-10,35.0,71.0,0.0,Sevilla,Royal Spanish Football Federation,True,wikipedia_2026
Norway,Group I,2.0,MID,Morten Thorsby,1996-05-05,30.0,31.0,0.0,Cremonese,Italian Football Federation,True,wikipedia_2026
Norway,Group I,3.0,DEF,Kristoffer Ajer,1998-04-17,28.0,52.0,2.0,Brentford,The Football Association,True,wikipedia_2026
Norway,Group I,4.0,DEF,Leo Østigård,1999-11-28,26.0,38.0,1.0,Genoa,Italian Football Federation,True,wikipedia_2026
Norway,Group I,5.0,DEF,David Møller Wolfe,2002-04-23,24.0,22.0,1.0,Wolverhampton Wanderers,The Football Association,True,wikipedia_2026
Norway,Group I,6.0,MID,Patrick Berg,1997-11-24,28.0,43.0,0.0,Bodø/Glimt,Norwegian Football Federation,True,wikipedia_2026
Norway,Group I,7.0,FWD,Alexander Sørloth,1995-12-05,30.0,72.0,26.0,Atlético Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Norway,Group I,8.0,MID,Sander Berge,1998-02-14,28.0,66.0,1.0,Fulham,The Football Association,True,wikipedia_2026
Norway,Group I,9.0,FWD,Erling Haaland,2000-07-21,25.0,50.0,55.0,Manchester City,The Football Association,True,wikipedia_2026
Norway,Group I,10.0,MID,Martin Ødegaard ( captain ),1998-12-17,27.0,68.0,5.0,Arsenal,The Football Association,True,wikipedia_2026
Norway,Group I,11.0,FWD,Jørgen Strand Larsen,2000-02-06,26.0,28.0,6.0,Crystal Palace,The Football Association,True,wikipedia_2026
Norway,Group I,12.0,GK,Sander Tangvik,2002-11-29,23.0,0.0,0.0,Hamburger SV,German Football Association,True,wikipedia_2026
Norway,Group I,13.0,GK,Egil Selvik,1997-07-30,28.0,7.0,0.0,Watford,The Football Association,True,wikipedia_2026
Norway,Group I,14.0,MID,Fredrik Aursnes,1995-12-10,30.0,22.0,1.0,Benfica,Portuguese Football Federation,True,wikipedia_2026
Norway,Group I,15.0,DEF,Fredrik André Bjørkan,1998-08-21,27.0,21.0,1.0,Bodø/Glimt,Norwegian Football Federation,True,wikipedia_2026
Norway,Group I,16.0,DEF,Marcus Holmgren Pedersen,2000-07-16,25.0,32.0,0.0,Torino,Italian Football Federation,True,wikipedia_2026
Norway,Group I,17.0,DEF,Torbjørn Heggem,1999-01-12,27.0,15.0,0.0,Bologna,Italian Football Federation,True,wikipedia_2026
Norway,Group I,18.0,MID,Kristian Thorstvedt,1999-03-13,27.0,37.0,4.0,Sassuolo,Italian Football Federation,True,wikipedia_2026
Norway,Group I,19.0,MID,Thelo Aasgaard,2002-05-02,24.0,8.0,5.0,Rangers,Scottish Football Association,True,wikipedia_2026
Norway,Group I,20.0,FWD,Antonio Nusa,2005-04-17,21.0,24.0,8.0,RB Leipzig,German Football Association,True,wikipedia_2026
Norway,Group I,21.0,MID,Andreas Schjelderup,2004-06-01,22.0,12.0,1.0,Benfica,Portuguese Football Federation,True,wikipedia_2026
Norway,Group I,22.0,MID,Oscar Bobb,2003-07-12,22.0,20.0,2.0,Fulham,The Football Association,True,wikipedia_2026
Norway,Group I,23.0,MID,Jens Petter Hauge,1999-10-12,26.0,15.0,1.0,Bodø/Glimt,Norwegian Football Federation,True,wikipedia_2026
Norway,Group I,24.0,DEF,Sondre Langås,2001-02-02,25.0,3.0,0.0,Derby County,The Football Association,True,wikipedia_2026
Norway,Group I,25.0,DEF,Henrik Falchener,2003-05-08,23.0,1.0,0.0,Viking,Norwegian Football Federation,True,wikipedia_2026
Norway,Group I,26.0,FWD,Julian Ryerson,1997-11-17,28.0,43.0,1.0,Borussia Dortmund,German Football Association,True,wikipedia_2026
Senegal,Group I,1.0,GK,Yehvann Diouf,1999-11-16,26.0,2.0,0.0,Nice,French Football Federation,True,wikipedia_2026
Senegal,Group I,2.0,DEF,Mamadou Sarr,2005-08-29,20.0,7.0,0.0,Chelsea,The Football Association,True,wikipedia_2026
Senegal,Group I,3.0,DEF,Kalidou Koulibaly ( captain ),1991-06-20,34.0,102.0,2.0,Al-Hilal,Saudi Arabian Football Federation,True,wikipedia_2026
Senegal,Group I,4.0,DEF,Abdoulaye Seck,1992-06-04,34.0,22.0,4.0,Maccabi Haifa,Israel Football Association,True,wikipedia_2026
Senegal,Group I,5.0,MID,Idrissa Gueye,1989-09-26,36.0,130.0,7.0,Everton,The Football Association,True,wikipedia_2026
Senegal,Group I,6.0,MID,Pathé Ciss,1994-03-16,32.0,29.0,0.0,Rayo Vallecano,Royal Spanish Football Federation,True,wikipedia_2026
Senegal,Group I,7.0,FWD,Assane Diao,2005-09-07,20.0,5.0,0.0,Como,Italian Football Federation,True,wikipedia_2026
Senegal,Group I,8.0,MID,Lamine Camara,2004-01-01,22.0,32.0,7.0,Monaco,French Football Federation,True,wikipedia_2026
Senegal,Group I,9.0,FWD,Bamba Dieng,2000-03-23,26.0,22.0,2.0,Lorient,French Football Federation,True,wikipedia_2026
Senegal,Group I,10.0,FWD,Sadio Mané,1992-04-10,34.0,127.0,55.0,Al-Nassr,Saudi Arabian Football Federation,True,wikipedia_2026
Senegal,Group I,11.0,FWD,Nicolas Jackson,2001-06-20,24.0,32.0,8.0,Bayern Munich,German Football Association,True,wikipedia_2026
Senegal,Group I,12.0,FWD,Cherif Ndiaye,1996-01-23,30.0,18.0,4.0,Samsunspor,Turkish Football Federation,True,wikipedia_2026
Senegal,Group I,13.0,FWD,Iliman Ndiaye,2000-03-06,26.0,39.0,4.0,Everton,The Football Association,True,wikipedia_2026
Senegal,Group I,14.0,DEF,Ismail Jakobs,1999-08-17,26.0,29.0,0.0,Galatasaray,Turkish Football Federation,True,wikipedia_2026
Senegal,Group I,15.0,DEF,Krépin Diatta,1999-02-25,27.0,60.0,2.0,Monaco,French Football Federation,True,wikipedia_2026
Senegal,Group I,16.0,GK,Édouard Mendy,1992-03-01,34.0,56.0,0.0,Al-Ahli,Saudi Arabian Football Federation,True,wikipedia_2026
Senegal,Group I,17.0,MID,Pape Matar Sarr,2002-09-14,23.0,39.0,4.0,Tottenham Hotspur,The Football Association,True,wikipedia_2026
Senegal,Group I,18.0,FWD,Ismaïla Sarr,1998-02-25,28.0,82.0,19.0,Crystal Palace,The Football Association,True,wikipedia_2026
Senegal,Group I,19.0,DEF,Moussa Niakhaté,1996-03-08,30.0,30.0,0.0,Lyon,French Football Federation,True,wikipedia_2026
Senegal,Group I,20.0,FWD,Ibrahim Mbaye,2008-01-24,18.0,10.0,3.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
Senegal,Group I,21.0,MID,Habib Diarra,2004-01-03,22.0,20.0,4.0,Sunderland,The Football Association,True,wikipedia_2026
Senegal,Group I,22.0,MID,Bara Sapoko Ndiaye,2007-12-31,18.0,1.0,0.0,Bayern Munich,German Football Association,True,wikipedia_2026
Senegal,Group I,23.0,GK,Mory Diaw,1993-06-22,32.0,5.0,0.0,Le Havre,French Football Federation,True,wikipedia_2026
Senegal,Group I,24.0,DEF,Antoine Mendy,2004-05-27,22.0,6.0,0.0,Nice,French Football Federation,True,wikipedia_2026
Senegal,Group I,25.0,DEF,El Hadji Malick Diouf,2004-12-29,21.0,19.0,1.0,West Ham United,The Football Association,True,wikipedia_2026
Senegal,Group I,26.0,MID,Pape Gueye,1999-01-24,27.0,41.0,5.0,Villarreal,Royal Spanish Football Federation,True,wikipedia_2026
Algeria,Group J,1.0,GK,Melvin Mastil,2000-02-19,26.0,1.0,0.0,Stade Nyonnais,Swiss Football Association,True,wikipedia_2026
Algeria,Group J,2.0,DEF,Aïssa Mandi,1991-10-22,34.0,117.0,7.0,Lille,French Football Federation,True,wikipedia_2026
Algeria,Group J,3.0,DEF,Achref Abada,1999-06-15,26.0,7.0,1.0,USM Alger,Algerian Football Federation,True,wikipedia_2026
Algeria,Group J,4.0,DEF,Mohamed Amine Tougai,2000-01-22,26.0,29.0,2.0,Espérance de Tunis,Tunisian Football Federation,True,wikipedia_2026
Algeria,Group J,5.0,DEF,Zineddine Belaïd,1999-03-20,27.0,10.0,1.0,JS Kabylie,Algerian Football Federation,True,wikipedia_2026
Algeria,Group J,6.0,MID,Ramiz Zerrouki,1998-05-26,28.0,52.0,3.0,Twente,Royal Dutch Football Association,True,wikipedia_2026
Algeria,Group J,7.0,FWD,Riyad Mahrez ( captain ),1991-02-21,35.0,114.0,38.0,Al-Ahli,Saudi Arabian Football Federation,True,wikipedia_2026
Algeria,Group J,8.0,MID,Houssem Aouar,1998-06-30,27.0,20.0,6.0,Al-Ittihad,Saudi Arabian Football Federation,True,wikipedia_2026
Algeria,Group J,9.0,FWD,Amine Gouiri,2000-02-16,26.0,22.0,8.0,Marseille,French Football Federation,True,wikipedia_2026
Algeria,Group J,10.0,MID,Farès Chaïbi,2002-11-28,23.0,29.0,3.0,Eintracht Frankfurt,German Football Association,True,wikipedia_2026
Algeria,Group J,11.0,FWD,Anis Hadj Moussa,2002-02-11,24.0,14.0,1.0,Feyenoord,Royal Dutch Football Association,True,wikipedia_2026
Algeria,Group J,12.0,FWD,Nadhir Benbouali,2000-04-17,26.0,3.0,1.0,Győri ETO,Hungarian Football Federation,True,wikipedia_2026
Algeria,Group J,13.0,DEF,Jaouen Hadjam,2003-03-26,23.0,17.0,3.0,Young Boys,Swiss Football Association,True,wikipedia_2026
Algeria,Group J,14.0,MID,Hicham Boudaoui,1999-09-23,26.0,32.0,0.0,Nice,French Football Federation,True,wikipedia_2026
Algeria,Group J,15.0,DEF,Rayan Aït-Nouri,2001-06-06,25.0,28.0,0.0,Manchester City,The Football Association,True,wikipedia_2026
Algeria,Group J,16.0,GK,Oussama Benbot,1994-10-11,31.0,2.0,0.0,USM Alger,Algerian Football Federation,True,wikipedia_2026
Algeria,Group J,17.0,DEF,Rafik Belghali,2002-06-07,24.0,12.0,1.0,Hellas Verona,Italian Football Federation,True,wikipedia_2026
Algeria,Group J,18.0,FWD,Mohamed Amoura,2000-05-09,26.0,45.0,19.0,VfL Wolfsburg,German Football Association,True,wikipedia_2026
Algeria,Group J,19.0,MID,Nabil Bentaleb,1994-11-24,31.0,59.0,6.0,Lille,French Football Federation,True,wikipedia_2026
Algeria,Group J,20.0,FWD,Adil Boulbina,2003-05-02,23.0,11.0,6.0,Al-Duhail,Qatar Football Association,True,wikipedia_2026
Algeria,Group J,21.0,DEF,Ramy Bensebaini,1995-04-16,31.0,81.0,7.0,Borussia Dortmund,German Football Association,True,wikipedia_2026
Algeria,Group J,22.0,MID,Ibrahim Maza,2005-11-24,20.0,16.0,2.0,Bayer Leverkusen,German Football Association,True,wikipedia_2026
Algeria,Group J,23.0,GK,Luca Zidane,1998-05-13,28.0,7.0,0.0,Granada,Royal Spanish Football Federation,True,wikipedia_2026
Algeria,Group J,24.0,MID,Yacine Titraoui,2003-08-26,22.0,5.0,0.0,Charleroi,Royal Belgian Football Association,True,wikipedia_2026
Algeria,Group J,25.0,FWD,Farès Ghedjemis,2002-09-06,23.0,1.0,1.0,Frosinone,Italian Football Federation,True,wikipedia_2026
Algeria,Group J,26.0,DEF,Samir Chergui,1999-02-06,27.0,4.0,0.0,Paris FC,French Football Federation,True,wikipedia_2026
Argentina,Group J,1.0,GK,Juan Musso,1994-05-06,32.0,4.0,0.0,Atlético Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Argentina,Group J,3.0,DEF,Nicolás Tagliafico,1992-08-31,33.0,76.0,1.0,Lyon,French Football Federation,True,wikipedia_2026
Argentina,Group J,4.0,DEF,Gonzalo Montiel,1997-01-01,29.0,38.0,2.0,River Plate,Argentine Football Association,True,wikipedia_2026
Argentina,Group J,5.0,MID,Leandro Paredes,1994-06-29,31.0,77.0,5.0,Boca Juniors,Argentine Football Association,True,wikipedia_2026
Argentina,Group J,6.0,DEF,Lisandro Martínez,1998-01-18,28.0,27.0,1.0,Manchester United,The Football Association,True,wikipedia_2026
Argentina,Group J,7.0,MID,Rodrigo De Paul,1994-05-24,32.0,86.0,2.0,Inter Miami CF,United States Soccer Federation,True,wikipedia_2026
Argentina,Group J,8.0,MID,Valentín Barco,2004-07-23,21.0,3.0,1.0,Strasbourg,French Football Federation,True,wikipedia_2026
Argentina,Group J,9.0,FWD,Julián Alvarez,2000-01-31,26.0,51.0,14.0,Atlético Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Argentina,Group J,10.0,FWD,Lionel Messi ( captain ),1987-06-24,38.0,198.0,116.0,Inter Miami CF,United States Soccer Federation,True,wikipedia_2026
Argentina,Group J,11.0,MID,Giovani Lo Celso,1996-04-09,30.0,66.0,4.0,Real Betis,Royal Spanish Football Federation,True,wikipedia_2026
Argentina,Group J,12.0,GK,Gerónimo Rulli,1992-05-20,34.0,7.0,0.0,Marseille,French Football Federation,True,wikipedia_2026
Argentina,Group J,13.0,DEF,Cristian Romero,1998-04-27,28.0,50.0,3.0,Tottenham Hotspur,The Football Association,True,wikipedia_2026
Argentina,Group J,14.0,MID,Exequiel Palacios,1998-10-05,27.0,39.0,0.0,Bayer Leverkusen,German Football Association,True,wikipedia_2026
Argentina,Group J,15.0,MID,Nicolás González,1998-04-06,28.0,50.0,6.0,Atlético Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Argentina,Group J,16.0,FWD,Thiago Almada,2001-04-26,25.0,15.0,4.0,Atlético Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Argentina,Group J,17.0,FWD,Giuliano Simeone,2002-12-18,23.0,12.0,2.0,Atlético Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Argentina,Group J,18.0,FWD,Nico Paz,2004-09-08,21.0,8.0,1.0,Como,Italian Football Federation,True,wikipedia_2026
Argentina,Group J,19.0,DEF,Nicolás Otamendi,1988-02-12,38.0,131.0,8.0,Benfica,Portuguese Football Federation,True,wikipedia_2026
Argentina,Group J,20.0,MID,Alexis Mac Allister,1998-12-24,27.0,45.0,6.0,Liverpool,The Football Association,True,wikipedia_2026
Argentina,Group J,21.0,FWD,José Manuel López,2000-12-06,25.0,4.0,0.0,Palmeiras,Brazilian Football Confederation,True,wikipedia_2026
Argentina,Group J,22.0,FWD,Lautaro Martínez,1997-08-22,28.0,76.0,37.0,Inter Milan,Italian Football Federation,True,wikipedia_2026
Argentina,Group J,23.0,GK,Emiliano Martínez,1992-09-02,33.0,59.0,0.0,Aston Villa,The Football Association,True,wikipedia_2026
Argentina,Group J,24.0,MID,Enzo Fernández,2001-01-17,25.0,41.0,6.0,Chelsea,The Football Association,True,wikipedia_2026
Argentina,Group J,25.0,DEF,Facundo Medina,1999-05-28,27.0,8.0,0.0,Marseille,French Football Federation,True,wikipedia_2026
Argentina,Group J,26.0,DEF,Nahuel Molina,1998-04-06,28.0,58.0,1.0,Atlético Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Austria,Group J,1.0,GK,Alexander Schlager,1996-02-01,30.0,26.0,0.0,Red Bull Salzburg,Austrian Football Association,True,wikipedia_2026
Austria,Group J,2.0,DEF,David Affengruber,2001-03-19,25.0,1.0,0.0,Elche,Royal Spanish Football Federation,True,wikipedia_2026
Austria,Group J,3.0,DEF,Kevin Danso,1998-09-19,27.0,32.0,0.0,Tottenham Hotspur,The Football Association,True,wikipedia_2026
Austria,Group J,4.0,MID,Xaver Schlager,1997-09-28,28.0,51.0,4.0,RB Leipzig,German Football Association,True,wikipedia_2026
Austria,Group J,5.0,DEF,Stefan Posch,1997-05-14,29.0,52.0,5.0,Mainz 05,German Football Association,True,wikipedia_2026
Austria,Group J,6.0,MID,Nicolas Seiwald,2001-05-04,25.0,47.0,1.0,RB Leipzig,German Football Association,True,wikipedia_2026
Austria,Group J,7.0,FWD,Marko Arnautović,1989-04-19,37.0,133.0,47.0,Red Star Belgrade,Football Association of Serbia,True,wikipedia_2026
Austria,Group J,8.0,DEF,David Alaba ( captain ),1992-06-24,33.0,113.0,15.0,Real Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Austria,Group J,9.0,MID,Marcel Sabitzer,1994-03-17,32.0,98.0,26.0,Borussia Dortmund,German Football Association,True,wikipedia_2026
Austria,Group J,10.0,MID,Florian Grillitsch,1995-08-07,30.0,58.0,1.0,Braga,Portuguese Football Federation,True,wikipedia_2026
Austria,Group J,11.0,FWD,Michael Gregoritsch,1994-04-18,32.0,75.0,24.0,FC Augsburg,German Football Association,True,wikipedia_2026
Austria,Group J,12.0,GK,Florian Wiegele,2001-03-21,25.0,1.0,0.0,Viktoria Plzeň,Football Association of the Czech Republic,True,wikipedia_2026
Austria,Group J,13.0,GK,Patrick Pentz,1997-01-02,29.0,18.0,0.0,Brøndby,Danish Football Association,True,wikipedia_2026
Austria,Group J,14.0,FWD,Saša Kalajdžić,1997-07-07,28.0,22.0,4.0,LASK,Austrian Football Association,True,wikipedia_2026
Austria,Group J,15.0,DEF,Philipp Lienhart,1996-07-11,29.0,41.0,3.0,SC Freiburg,German Football Association,True,wikipedia_2026
Austria,Group J,16.0,DEF,Phillipp Mwene,1994-01-29,32.0,30.0,0.0,Mainz 05,German Football Association,True,wikipedia_2026
Austria,Group J,17.0,MID,Carney Chukwuemeka,2003-10-20,22.0,3.0,1.0,Borussia Dortmund,German Football Association,True,wikipedia_2026
Austria,Group J,18.0,MID,Romano Schmid,2000-01-27,26.0,34.0,3.0,Werder Bremen,German Football Association,True,wikipedia_2026
Austria,Group J,20.0,MID,Konrad Laimer,1997-05-27,29.0,57.0,7.0,Bayern Munich,German Football Association,True,wikipedia_2026
Austria,Group J,21.0,FWD,Patrick Wimmer,2001-05-30,25.0,30.0,1.0,VfL Wolfsburg,German Football Association,True,wikipedia_2026
Austria,Group J,22.0,MID,Alexander Prass,2001-05-26,25.0,19.0,0.0,TSG Hoffenheim,German Football Association,True,wikipedia_2026
Austria,Group J,23.0,DEF,Marco Friedl,1998-03-16,28.0,11.0,0.0,Werder Bremen,German Football Association,True,wikipedia_2026
Austria,Group J,24.0,MID,Paul Wanner,2005-12-23,20.0,3.0,0.0,PSV Eindhoven,Royal Dutch Football Association,True,wikipedia_2026
Austria,Group J,25.0,DEF,Michael Svoboda,1998-10-15,27.0,4.0,0.0,Venezia,Italian Football Federation,True,wikipedia_2026
Austria,Group J,26.0,MID,Alessandro Schöpf,1994-02-07,32.0,35.0,6.0,Wolfsberger AC,Austrian Football Association,True,wikipedia_2026
Jordan,Group J,1.0,GK,Yazeed Abulaila,1993-01-08,33.0,76.0,0.0,Al-Hussein,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,2.0,DEF,Mohammad Abu Hashish,1995-05-09,31.0,56.0,1.0,Al-Karma,Iraq Football Association,True,wikipedia_2026
Jordan,Group J,3.0,DEF,Abdallah Nasib,1994-02-25,32.0,65.0,3.0,Al-Zawraa,Iraq Football Association,True,wikipedia_2026
Jordan,Group J,4.0,DEF,Husam Abu Dahab,2000-05-13,26.0,18.0,0.0,Al-Faisaly,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,5.0,DEF,Yazan Al-Arab,1996-01-31,30.0,80.0,3.0,FC Seoul,Korea Football Association,True,wikipedia_2026
Jordan,Group J,6.0,MID,Amer Jamous,2002-07-03,23.0,19.0,1.0,Al-Zawraa,Iraq Football Association,True,wikipedia_2026
Jordan,Group J,7.0,FWD,Mohammad Abu Zrayq,1997-12-30,28.0,41.0,5.0,Raja Casablanca,Royal Moroccan Football Federation,True,wikipedia_2026
Jordan,Group J,8.0,MID,Noor Al-Rawabdeh,1997-02-24,29.0,68.0,3.0,Selangor,Football Association of Malaysia,True,wikipedia_2026
Jordan,Group J,9.0,FWD,Ali Olwan,2000-03-26,26.0,66.0,29.0,Al-Sailiya,Qatar Football Association,True,wikipedia_2026
Jordan,Group J,10.0,FWD,Musa Al-Taamari,1997-06-10,29.0,92.0,24.0,Rennes,French Football Federation,True,wikipedia_2026
Jordan,Group J,11.0,FWD,Odeh Al-Fakhouri,2005-11-22,20.0,10.0,1.0,Pyramids,Egyptian Football Association,True,wikipedia_2026
Jordan,Group J,12.0,GK,Nour Bani Attiah,1993-01-25,33.0,5.0,0.0,Al-Faisaly,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,13.0,FWD,Mahmoud Al-Mardi,1993-10-06,32.0,89.0,9.0,Al-Hussein,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,14.0,MID,Rajaei Ayed,1993-07-25,32.0,72.0,0.0,Al-Hussein,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,15.0,MID,Ibrahim Sadeh,2000-04-27,26.0,57.0,3.0,Al-Karma,Iraq Football Association,True,wikipedia_2026
Jordan,Group J,16.0,DEF,Mo Abualnadi,2001-02-08,25.0,18.0,0.0,Selangor,Football Association of Malaysia,True,wikipedia_2026
Jordan,Group J,17.0,DEF,Salim Obaid,1992-01-17,34.0,11.0,0.0,Al-Hussein,Jordan Football Association,True,wikipedia_2026
